User_ID,Product_ID,Category,Price,Wishlist_Count,Return_History,Days_to_Return,Product_Rating,Return_Status
7214,P568,Electronics,4200,39,0,21,2.8,0
8467,P611,Beauty,3622,26,0,26,4.0,0
6232,P963,Fashion,4648,44,1,20,3.3,0
3324,P807,Fashion,620,32,0,7,3.6,0
4787,P784,Fashion,793,42,0,7,2.6,0
3713,P388,Home,496,34,1,-1,4.2,0
3756,P533,Beauty,2056,41,0,21,2.9,1
1111,P390,Sports,909,33,1,15,3.9,0
4230,P706,Electronics,4024,1,1,27,2.7,1
4626,P580,Beauty,1279,46,1,28,3.3,1
1856,P396,Home,103,48,1,26,4.5,0
1979,P886,Electronics,2276,6,1,19,4.2,1
6328,P427,Sports,1526,26,1,15,1.5,1
4428,P761,Sports,116,15,1,23,2.5,1
1529,P301,Sports,1641,33,0,12,2.7,0
3297,P269,Beauty,4992,31,1,14,3.9,1
4093,P885,Fashion,4077,7,1,20,2.0,0
3619,P900,Sports,3410,18,1,26,1.5,0
6790,P369,Beauty,4083,27,0,13,2.1,0
7364,P743,Home,1512,8,0,18,3.9,0
9771,P310,Fashion,1782,43,1,12,4.6,0
3153,P295,Sports,2500,20,1,17,3.7,0
1329,P673,Electronics,2500,49,1,22,3.3,0
4877,P656,Fashion,3084,42,0,18,4.4,1
6301,P235,Electronics,1009,0,0,14,3.9,1
5718,P225,Sports,3618,33,1,0,4.6,1
4483,P613,Home,4170,8,0,2,4.5,1
9765,P541,Electronics,2899,4,1,20,3.2,1
4884,P761,Beauty,2158,8,0,15,2.1,0
4346,P826,Home,544,25,1,-1,3.5,0
2966,P545,Fashion,4722,37,0,0,2.4,0
7801,P439,Fashion,4681,0,0,20,1.2,1
1293,P552,Fashion,3405,43,0,1,1.1,1
7479,P968,Home,2357,1,0,19,1.0,1
7544,P674,Sports,3505,37,1,4,3.6,1
4677,P592,Fashion,2346,5,0,11,1.3,1
4731,P427,Home,3372,28,0,5,2.1,0
3729,P778,Fashion,893,45,1,25,4.6,0
5121,P467,Beauty,546,27,1,28,4.3,0
9507,P479,Fashion,2548,49,0,25,2.5,0
8404,P673,Sports,3289,37,0,25,3.2,0
9460,P248,Fashion,3915,38,0,18,2.2,1
4105,P731,Beauty,4272,17,1,28,1.9,1
9630,P195,Fashion,4427,26,0,14,2.1,0
2069,P813,Sports,500,36,1,26,1.4,1
8728,P224,Beauty,566,38,1,18,2.7,1
5526,P335,Home,2663,38,1,2,3.2,1
4903,P691,Home,657,49,0,18,3.1,1
8676,P805,Sports,3302,24,1,29,4.6,1
7402,P604,Beauty,1399,46,1,4,4.0,1
3216,P961,Fashion,3774,22,1,19,2.2,1
2660,P473,Sports,2730,35,1,2,3.2,1
1898,P880,Electronics,293,15,1,9,4.3,0
7749,P386,Home,3101,27,1,28,2.8,0
2946,P592,Beauty,854,41,0,23,2.7,1
8410,P739,Fashion,845,25,0,4,4.2,1
6800,P941,Fashion,2990,35,0,25,3.5,0
8618,P584,Home,4829,24,0,0,2.5,0
9394,P952,Beauty,3652,41,1,3,4.3,0
8963,P640,Home,3808,38,1,20,2.5,0
5337,P613,Beauty,3961,4,0,29,1.1,0
2456,P675,Electronics,2823,36,1,12,1.5,1
2828,P560,Electronics,3816,26,0,27,4.4,0
4214,P678,Sports,3249,42,1,28,1.4,1
1018,P573,Sports,1651,42,1,12,4.4,0
4920,P734,Fashion,4139,9,1,14,1.3,1
5186,P734,Fashion,3547,27,0,27,2.3,1
8504,P935,Beauty,3561,11,0,10,2.5,0
3754,P171,Home,2632,15,0,28,2.1,0
2645,P971,Home,3375,16,1,5,3.9,1
7031,P963,Sports,2276,23,0,13,2.6,0
9202,P582,Sports,4279,49,0,14,3.0,1
6541,P350,Beauty,1194,1,0,22,1.3,0
6472,P871,Home,3232,4,0,29,1.6,1
5026,P143,Fashion,2251,13,1,19,2.0,0
6174,P852,Beauty,782,29,0,5,4.1,1
2533,P459,Electronics,342,44,0,5,3.0,0
8008,P554,Electronics,3030,33,1,3,4.6,1
1037,P613,Beauty,2630,23,1,15,3.5,0
6256,P298,Fashion,1849,8,1,12,3.0,0
2727,P754,Sports,4080,3,0,27,2.2,0
2219,P651,Electronics,4493,10,0,12,4.1,0
5352,P424,Beauty,1687,4,1,16,2.5,0
4278,P975,Home,1012,36,1,18,4.6,0
3028,P470,Sports,340,4,1,15,2.9,1
9398,P843,Home,2793,49,1,27,1.2,0
2135,P404,Fashion,2224,2,0,7,3.9,1
5778,P201,Sports,2165,16,1,-1,2.1,1
2174,P279,Sports,3629,34,1,11,4.4,1
1223,P712,Home,4886,42,0,28,2.2,1
5350,P618,Beauty,3624,1,1,22,4.1,0
1915,P456,Electronics,860,24,0,18,1.9,0
1012,P283,Fashion,874,12,0,24,1.0,0
5799,P219,Beauty,4237,31,1,17,4.1,0
3935,P742,Fashion,4091,4,0,22,2.9,0
8403,P136,Home,2957,13,0,11,4.2,1
2682,P417,Sports,2016,37,1,14,1.3,1
7886,P822,Electronics,728,8,0,26,1.6,0
8383,P492,Fashion,4939,25,0,29,4.4,0
6900,P946,Sports,3725,20,1,6,3.3,0
5481,P656,Sports,2718,39,0,23,2.0,1
2280,P617,Beauty,1897,34,0,20,4.2,1
1558,P477,Sports,719,43,1,21,2.0,1
6919,P926,Electronics,3232,32,1,24,3.7,1
1482,P156,Home,3005,10,0,-1,3.7,1
9435,P849,Fashion,2402,12,0,3,1.0,0
3044,P425,Beauty,3516,9,1,-1,1.6,0
2974,P372,Home,1616,31,0,27,2.4,0
5284,P303,Sports,153,33,1,10,3.0,1
9315,P230,Home,2337,35,1,18,2.9,0
5795,P834,Fashion,3968,37,1,13,3.9,1
6376,P956,Beauty,1053,48,1,29,3.2,1
2985,P686,Electronics,3330,34,0,24,1.1,1
3266,P800,Fashion,3323,2,0,24,2.2,1
4325,P366,Electronics,4366,32,0,28,1.2,0
3802,P783,Home,4928,41,0,16,3.9,1
3570,P959,Beauty,2119,11,0,-1,2.0,0
3295,P438,Sports,2493,16,1,9,1.1,1
7955,P244,Beauty,1307,22,1,6,3.6,0
5833,P562,Home,313,37,1,16,1.5,1
6150,P563,Sports,1262,29,1,11,2.8,0
1652,P373,Beauty,4914,36,1,24,2.1,1
8031,P625,Beauty,1137,17,0,-1,1.6,1
1149,P456,Beauty,3257,12,1,23,1.7,1
9532,P163,Sports,251,28,1,24,4.4,0
2283,P785,Beauty,1899,49,0,10,4.2,0
4213,P253,Fashion,3081,2,0,-1,4.0,0
1935,P333,Electronics,4721,39,1,6,3.9,1
5331,P901,Fashion,2246,32,0,24,3.4,1
6102,P871,Electronics,160,2,0,14,3.4,0
5353,P658,Home,3077,46,1,26,2.7,1
8516,P516,Home,1259,33,1,5,2.5,0
3747,P110,Beauty,2700,34,1,15,4.9,0
8280,P657,Beauty,4775,12,1,26,1.5,0
9650,P847,Sports,2167,9,1,2,2.9,1
5622,P925,Sports,959,3,0,10,1.1,1
5763,P583,Electronics,846,13,0,-1,1.3,1
6622,P150,Home,3916,30,0,1,2.5,0
9549,P925,Beauty,3341,12,0,26,5.0,1
8822,P973,Fashion,144,33,0,3,2.1,0
6126,P774,Fashion,2663,1,0,25,4.5,0
3591,P544,Beauty,3185,10,0,19,3.2,1
5629,P192,Sports,978,16,0,17,1.4,0
3948,P689,Fashion,4321,28,0,12,3.1,0
1514,P315,Electronics,4842,36,1,16,3.2,1
6074,P965,Beauty,4798,19,0,27,4.7,1
4705,P639,Sports,453,37,0,24,2.2,1
9365,P985,Fashion,4639,0,0,4,1.7,1
9136,P608,Beauty,2342,39,0,29,2.1,1
3077,P127,Electronics,1277,36,0,17,2.4,1
9285,P523,Home,4914,43,0,27,3.6,0
7709,P548,Home,278,19,1,23,1.4,1
2634,P777,Electronics,3107,8,1,8,4.1,0
6553,P416,Fashion,3140,4,0,-1,4.4,0
9087,P561,Sports,1211,29,0,16,3.7,1
3947,P762,Fashion,844,33,1,22,3.4,0
1661,P256,Electronics,2808,21,1,23,3.5,1
8492,P219,Sports,2280,19,0,2,2.6,1
6228,P235,Beauty,1213,9,0,20,3.6,0
7534,P606,Sports,2596,39,0,15,2.2,1
6147,P191,Electronics,4903,7,0,0,1.7,0
2349,P430,Beauty,4790,10,1,13,3.3,0
6118,P898,Sports,2807,17,1,15,4.9,1
2671,P823,Electronics,2939,28,1,0,3.2,1
7423,P619,Beauty,505,20,1,20,4.4,1
5223,P583,Fashion,2391,21,0,18,2.6,0
6500,P857,Beauty,3643,23,1,20,4.3,0
2396,P391,Fashion,3979,5,0,23,4.9,1
5465,P342,Home,336,5,0,15,4.8,1
8444,P758,Electronics,4979,11,1,16,2.8,0
4661,P160,Fashion,523,11,1,5,4.7,0
1735,P395,Electronics,3360,37,0,3,4.2,1
3395,P651,Electronics,2146,26,0,12,1.8,0
1234,P560,Home,1726,39,0,21,2.7,1
6325,P171,Electronics,290,30,0,16,2.3,0
1103,P813,Electronics,1008,19,0,21,2.4,1
4013,P830,Sports,4791,31,1,14,4.8,1
1694,P442,Home,1692,41,1,2,2.4,0
5266,P960,Beauty,1920,19,0,4,3.4,0
1889,P898,Fashion,878,17,0,22,1.7,0
5049,P743,Fashion,3896,18,1,8,5.0,0
7471,P692,Electronics,3704,29,1,15,4.7,0
8121,P836,Electronics,4352,16,1,20,4.9,0
8013,P361,Home,845,48,0,19,1.7,1
1087,P747,Home,1992,3,0,14,2.4,1
7577,P934,Home,1249,21,0,15,5.0,0
7889,P416,Fashion,3590,6,0,3,4.5,1
7274,P661,Beauty,401,27,1,17,2.5,0
8890,P169,Electronics,978,47,1,27,3.9,1
2305,P661,Electronics,3326,39,0,9,4.0,1
4002,P126,Electronics,4772,20,1,20,5.0,1
7701,P967,Beauty,2907,36,1,27,4.8,1
1082,P742,Beauty,2927,43,1,4,3.5,0
3422,P197,Fashion,2752,45,0,5,1.1,1
6915,P483,Fashion,869,36,0,15,3.4,0
4522,P188,Home,498,23,0,14,1.4,1
8713,P189,Sports,4619,35,1,9,1.8,1
2339,P317,Electronics,3615,30,1,15,1.5,0
1222,P343,Beauty,1110,48,0,-1,4.0,1
5172,P602,Fashion,4130,43,1,26,2.7,1
4943,P601,Electronics,2248,36,1,28,2.6,0
4669,P583,Fashion,103,36,1,27,2.0,0
9595,P959,Fashion,2174,24,1,25,1.3,1
3388,P366,Fashion,4748,47,0,7,3.0,1
3074,P860,Home,2403,7,0,24,1.1,0
8542,P584,Home,4572,35,0,28,2.3,0
9095,P778,Fashion,1044,9,0,15,4.9,1
7109,P624,Sports,1033,9,0,3,3.6,1
1718,P998,Beauty,3985,22,1,5,4.8,0
4362,P322,Electronics,3052,3,1,16,2.6,1
2774,P434,Home,4371,1,1,28,4.3,1
1294,P839,Home,3116,15,1,20,2.2,0
5263,P716,Home,3207,23,0,16,3.2,0
1717,P498,Home,3343,0,0,22,2.8,0
9970,P424,Beauty,3861,10,0,16,1.6,1
4306,P546,Home,4360,20,0,6,4.4,0
1495,P253,Beauty,1703,28,1,3,2.1,0
1804,P293,Electronics,1044,20,0,2,5.0,0
3339,P268,Fashion,1939,37,1,6,1.9,0
2494,P358,Electronics,2932,11,1,18,1.0,1
5134,P710,Home,1852,37,0,16,2.7,1
4639,P130,Fashion,730,42,0,4,1.2,0
7773,P760,Sports,2364,19,0,23,4.7,1
3785,P101,Home,1699,5,0,26,1.2,0
1358,P633,Beauty,1847,42,0,-1,2.1,0
8093,P986,Fashion,2575,20,0,29,1.9,1
1435,P725,Electronics,2841,7,0,13,1.2,1
2208,P134,Sports,4163,6,0,-1,2.2,0
5892,P612,Fashion,3693,25,1,16,4.1,0
9197,P491,Sports,1184,45,0,16,1.5,0
8381,P455,Electronics,1847,7,1,11,3.7,1
1282,P183,Home,4957,47,0,3,2.1,0
3026,P317,Beauty,1528,36,0,8,2.0,0
9340,P277,Fashion,1283,16,1,-1,3.3,1
9884,P692,Home,1972,17,0,13,3.6,1
2724,P105,Sports,2232,8,1,26,3.7,0
9023,P421,Beauty,1822,12,1,12,2.0,0
5934,P915,Sports,2396,19,1,20,1.6,1
4224,P360,Fashion,2137,38,0,14,4.0,0
6226,P784,Electronics,3914,20,1,12,4.1,1
5675,P536,Sports,4539,24,0,14,1.4,1
5167,P377,Electronics,1754,16,1,2,4.3,0
6196,P483,Home,2403,19,0,29,2.5,0
3993,P187,Beauty,4605,20,0,9,3.9,0
3637,P283,Home,3263,29,0,23,3.2,0
3603,P817,Sports,2779,32,1,-1,5.0,0
6066,P491,Beauty,1369,20,1,14,1.7,1
1123,P349,Sports,4850,6,1,2,3.1,0
9772,P927,Electronics,3984,0,0,12,2.3,1
7868,P248,Electronics,3308,44,0,5,1.1,0
1450,P733,Sports,1683,27,0,23,4.5,1
7713,P457,Sports,2545,19,0,9,3.6,0
8264,P640,Beauty,3402,29,1,24,1.2,1
1147,P835,Sports,633,38,0,6,4.5,1
2744,P564,Beauty,1772,16,1,24,2.1,0
5687,P221,Beauty,3786,8,1,16,3.2,0
8724,P841,Home,1492,16,1,3,4.0,0
4401,P548,Fashion,2213,25,0,21,2.7,1
5080,P551,Electronics,3804,38,1,1,2.9,0
6200,P540,Sports,2379,27,0,14,4.2,0
4986,P335,Sports,3535,2,0,28,4.1,1
1235,P833,Beauty,4611,3,1,8,2.2,0
1329,P383,Fashion,3079,48,0,0,4.2,1
9883,P195,Home,2895,7,1,21,3.6,0
3168,P419,Beauty,3885,22,0,26,3.1,1
1316,P551,Electronics,542,36,0,6,1.2,1
9440,P166,Beauty,1869,25,1,6,3.9,1
4070,P765,Home,1331,0,0,17,1.4,0
5706,P910,Sports,2018,42,0,17,4.5,1
5236,P349,Fashion,549,3,0,17,4.1,1
4701,P370,Fashion,1811,42,1,4,2.8,0
9348,P700,Beauty,1993,26,1,6,2.1,0
1538,P347,Electronics,4044,26,1,19,3.8,1
5656,P740,Fashion,3726,43,1,10,4.6,1
3710,P407,Fashion,1318,7,1,4,1.2,0
4330,P225,Electronics,1232,29,1,0,2.0,0
8868,P553,Electronics,4232,43,0,18,4.9,1
6198,P975,Fashion,2258,30,0,12,1.5,1
7573,P633,Electronics,804,36,0,28,4.3,0
1189,P500,Beauty,228,49,1,-1,3.3,1
4873,P335,Home,3503,41,1,7,3.4,1
7206,P890,Fashion,2404,42,1,26,3.7,0
4845,P362,Fashion,284,19,1,6,2.8,0
9127,P944,Beauty,2167,5,0,16,3.7,1
2546,P700,Electronics,2407,15,0,25,3.0,1
9997,P233,Electronics,1229,26,1,1,4.2,1
3044,P451,Beauty,4111,27,1,26,4.7,1
1328,P168,Electronics,3251,10,0,24,4.9,1
2132,P834,Home,4702,31,1,9,4.5,0
9391,P519,Home,3756,48,0,27,2.6,1
6092,P878,Fashion,1074,39,0,13,2.3,0
2976,P520,Home,2526,45,0,12,1.3,0
2084,P135,Electronics,3380,22,1,0,4.2,0
7828,P898,Sports,1720,43,1,23,1.6,1
3606,P741,Electronics,3970,30,0,16,1.5,0
3375,P261,Home,572,25,0,18,1.7,1
5213,P222,Home,4832,48,0,5,3.7,1
4717,P151,Fashion,465,17,1,23,4.1,0
3311,P893,Sports,858,38,1,2,4.9,1
1258,P279,Home,1824,49,1,3,1.7,1
3112,P858,Beauty,4294,2,1,14,4.3,1
3129,P602,Beauty,4427,6,1,1,4.3,1
4498,P985,Beauty,163,25,0,21,4.5,0
8737,P740,Electronics,4328,31,0,19,1.7,1
5352,P662,Home,4210,27,1,25,1.6,0
3252,P916,Beauty,1094,24,0,29,2.0,0
5187,P120,Electronics,3606,31,0,27,3.2,1
1746,P213,Sports,935,37,1,11,4.0,0
4225,P426,Electronics,4482,28,0,28,4.6,0
5245,P202,Beauty,4166,25,0,26,4.5,1
9683,P796,Fashion,4614,42,1,27,4.3,1
6294,P215,Sports,2668,47,0,17,2.9,1
2586,P739,Fashion,4609,13,0,6,4.0,0
2086,P656,Electronics,2964,34,0,12,3.8,1
2703,P130,Beauty,2483,41,0,12,4.4,0
3327,P379,Sports,4557,11,1,29,1.4,0
3475,P271,Beauty,575,31,1,4,3.8,0
3852,P482,Home,552,32,0,5,1.4,0
9532,P949,Sports,3482,16,0,17,4.6,1
8406,P457,Beauty,3687,45,1,22,2.1,1
5762,P481,Sports,3306,27,1,23,2.8,0
1009,P777,Fashion,2705,30,1,2,3.1,0
2283,P700,Sports,1888,30,1,6,1.9,0
1102,P141,Electronics,2667,39,1,22,2.8,1
3588,P591,Home,1367,40,1,11,2.6,1
3095,P787,Electronics,3183,24,1,10,2.5,0
4195,P745,Electronics,1351,19,0,9,1.0,0
4670,P152,Sports,3835,40,1,18,3.4,0
3304,P669,Fashion,3579,8,0,1,4.7,1
2418,P977,Home,1343,11,1,15,2.4,0
8098,P370,Fashion,2017,11,0,16,2.8,1
4039,P898,Beauty,4810,6,0,27,4.6,0
6177,P348,Electronics,436,25,1,3,2.4,0
2427,P405,Electronics,2340,49,0,4,4.3,1
6238,P564,Home,598,48,1,10,2.7,1
6951,P259,Fashion,4551,44,1,25,2.7,1
5097,P687,Fashion,3944,5,0,16,1.0,1
7858,P264,Sports,400,36,1,0,4.0,1
3204,P896,Sports,4745,19,0,3,2.9,0
3833,P295,Fashion,1930,28,1,29,3.3,0
7418,P140,Home,3425,18,0,4,2.1,1
1454,P548,Sports,1298,34,0,25,1.2,0
1650,P551,Fashion,2163,29,0,23,1.7,1
6161,P700,Beauty,4676,16,0,11,4.7,1
2782,P624,Sports,2855,25,0,28,1.2,0
1610,P170,Sports,2269,18,0,2,2.4,0
8275,P578,Home,659,10,1,23,2.3,0
4726,P726,Electronics,869,49,1,4,2.7,1
6955,P196,Sports,4867,16,0,19,3.1,1
8173,P676,Fashion,2216,38,1,9,2.5,1
8617,P815,Electronics,1690,28,0,8,1.7,1
4964,P258,Electronics,723,17,1,13,3.9,1
2662,P851,Electronics,1240,35,0,-1,4.0,1
7191,P351,Sports,517,20,1,22,2.1,0
3296,P235,Fashion,1781,15,1,22,1.2,1
3348,P119,Home,3395,8,0,23,4.1,1
2776,P954,Electronics,3231,26,0,11,3.8,1
7842,P848,Beauty,4395,6,0,16,3.8,0
1585,P208,Home,2260,14,0,13,1.1,1
1121,P604,Beauty,2900,4,1,5,2.2,1
6669,P942,Beauty,972,26,0,21,1.5,1
5032,P753,Sports,1695,27,1,-1,1.8,1
3791,P650,Home,3101,20,1,8,1.9,0
6542,P693,Beauty,4795,22,1,4,2.6,0
4664,P569,Beauty,4442,13,0,22,2.0,0
4757,P381,Sports,4404,7,1,4,3.0,1
2793,P986,Fashion,166,2,1,29,2.1,1
6225,P117,Sports,4594,44,1,15,3.9,1
7919,P991,Beauty,2010,4,0,15,4.3,1
3850,P804,Sports,1817,48,0,25,1.7,1
8663,P538,Electronics,3205,49,1,14,4.7,0
5347,P747,Home,3953,24,1,14,4.7,0
5871,P168,Sports,4239,11,1,18,3.3,0
8319,P922,Sports,1828,25,1,23,4.1,0
1787,P153,Sports,764,40,1,2,3.4,0
5067,P786,Sports,4702,2,0,8,1.5,1
4766,P426,Home,858,32,0,19,2.2,1
9913,P344,Electronics,3724,0,1,5,2.3,1
4316,P339,Beauty,980,44,1,19,4.9,1
4491,P581,Fashion,1723,21,0,15,2.0,0
6668,P966,Electronics,4851,34,1,16,4.2,1
7727,P375,Home,3937,7,0,-1,3.9,0
4146,P511,Sports,2554,1,0,29,3.0,0
4322,P294,Fashion,4020,48,1,7,3.3,0
7838,P734,Fashion,344,23,0,16,1.6,1
3887,P442,Home,1753,20,1,4,1.5,1
6498,P990,Fashion,4117,48,1,14,4.3,0
4874,P505,Beauty,391,22,0,0,4.8,0
9400,P102,Sports,1722,30,1,10,1.3,0
5306,P408,Sports,3646,32,1,19,1.9,0
8559,P447,Beauty,988,31,1,17,2.2,1
2939,P681,Beauty,662,5,0,8,2.6,1
2010,P206,Electronics,2401,34,0,7,4.8,1
7794,P737,Home,4878,3,0,12,1.9,1
5645,P784,Home,3219,16,1,0,4.7,0
5978,P842,Electronics,1348,36,0,11,3.2,1
5635,P547,Home,3451,42,0,-1,3.5,1
2588,P657,Fashion,859,15,1,10,3.2,1
7696,P296,Beauty,2008,5,0,25,4.0,1
1243,P928,Beauty,2225,43,1,29,4.6,1
5505,P247,Fashion,4554,42,1,29,3.6,0
1307,P465,Sports,4289,13,0,19,2.2,1
5863,P623,Beauty,4804,47,1,28,3.6,0
8320,P462,Beauty,1627,25,1,20,4.1,0
7414,P346,Home,4179,23,0,18,1.1,0
7434,P319,Home,2335,49,0,16,3.4,1
9165,P652,Fashion,1523,16,1,19,2.1,1
8785,P900,Electronics,4795,47,0,5,2.1,1
9924,P923,Beauty,527,39,0,1,2.2,0
6240,P134,Fashion,4149,42,1,16,4.7,1
6493,P835,Sports,3458,40,0,27,2.1,1
4502,P424,Home,2446,10,1,3,3.5,1
7531,P874,Home,1219,35,0,20,3.5,1
7441,P996,Beauty,3180,43,0,3,4.8,0
6039,P940,Beauty,4875,23,0,13,3.4,0
4188,P396,Beauty,3914,10,0,4,4.5,1
8696,P130,Home,2275,16,0,21,1.2,0
8871,P180,Sports,121,8,1,7,1.3,1
7672,P472,Fashion,2374,26,0,23,4.1,1
4988,P840,Fashion,4091,12,1,20,1.5,1
2335,P854,Beauty,1325,0,0,22,3.7,0
9359,P718,Sports,3912,37,1,20,1.0,0
9316,P962,Electronics,2655,8,0,2,3.0,1
7080,P168,Sports,1292,33,1,28,4.9,0
7464,P938,Sports,4660,34,1,21,1.1,0
9420,P239,Fashion,3996,17,1,0,2.0,1
8179,P876,Sports,3779,11,0,20,1.6,0
6473,P828,Home,2333,4,0,19,4.2,1
2372,P288,Sports,3898,5,0,0,3.4,0
1827,P637,Electronics,564,5,0,22,2.6,0
4348,P934,Sports,1873,48,0,13,4.8,0
2791,P483,Home,2319,17,1,14,4.3,1
3268,P681,Sports,1083,10,0,-1,3.4,1
6539,P641,Sports,332,31,1,11,3.8,1
1073,P599,Electronics,4907,8,1,20,2.0,1
8234,P441,Electronics,2669,47,0,16,4.6,1
6998,P730,Home,797,8,1,4,3.0,1
5234,P405,Electronics,3358,0,0,12,3.1,0
9968,P898,Sports,1167,5,0,13,2.8,0
9622,P145,Beauty,4593,27,0,15,3.8,0
3615,P118,Electronics,3957,48,0,7,2.8,0
6417,P450,Electronics,4993,34,0,27,1.7,0
4292,P349,Electronics,2258,41,0,2,1.7,0
5760,P296,Electronics,1419,16,1,5,3.4,1
9523,P334,Fashion,3570,2,1,0,1.5,1
7344,P290,Electronics,548,0,1,23,2.9,0
4032,P275,Electronics,141,49,0,22,4.9,1
4447,P115,Electronics,1109,10,1,13,1.5,0
9574,P556,Beauty,1046,47,1,19,1.4,1
6174,P124,Fashion,2372,37,0,10,3.0,1
6837,P170,Electronics,3206,21,0,15,4.5,0
5708,P503,Home,4107,8,0,22,3.8,0
8779,P550,Home,4167,12,0,29,1.2,1
9127,P344,Beauty,2902,49,0,5,1.3,1
3695,P257,Beauty,408,3,0,18,3.8,1
5678,P387,Sports,476,4,1,17,2.1,1
9293,P836,Beauty,3045,30,0,3,1.9,1
2357,P117,Sports,4613,30,0,22,4.0,0
9774,P449,Fashion,2710,41,1,2,2.7,1
8614,P271,Beauty,3978,45,0,26,3.2,0
3175,P550,Home,476,30,0,28,1.8,1
5443,P205,Beauty,1131,26,1,1,3.9,0
7519,P775,Fashion,3255,3,1,4,4.5,0
1864,P986,Fashion,2088,6,1,16,2.7,1
5874,P218,Fashion,3942,25,1,18,2.8,1
1594,P102,Fashion,2617,3,1,26,2.3,0
4014,P768,Electronics,2092,22,0,21,3.1,0
2287,P336,Electronics,3044,47,0,7,2.1,0
4297,P906,Sports,717,49,0,27,4.1,0
1188,P464,Home,4156,5,0,0,4.9,0
2899,P164,Sports,3548,12,0,-1,2.1,1
4464,P997,Sports,1512,5,1,4,2.5,1
6149,P273,Home,354,20,0,11,4.7,0
7571,P597,Home,3500,20,1,15,3.4,1
1239,P258,Electronics,3278,34,0,7,1.5,1
4427,P871,Beauty,2187,4,1,4,2.3,0
8581,P211,Home,2213,46,1,17,1.7,0
9237,P144,Beauty,360,34,0,8,4.3,0
4047,P931,Beauty,4476,36,0,4,1.2,0
9746,P235,Beauty,1916,24,1,21,4.4,1
4898,P938,Electronics,1763,36,1,29,4.1,0
9147,P665,Fashion,3232,29,0,8,1.8,1
1958,P446,Beauty,836,40,1,4,4.9,0
6214,P822,Sports,3176,42,1,1,4.4,1
7130,P570,Beauty,859,27,0,4,1.5,0
8756,P653,Fashion,515,48,1,22,4.1,1
9552,P517,Sports,1801,31,0,23,2.3,0
4628,P224,Fashion,1682,43,1,12,3.8,0
2806,P661,Electronics,2599,21,0,0,2.9,1
9513,P690,Sports,1683,17,1,1,3.6,0
2752,P966,Home,1253,8,0,-1,2.5,0
7755,P291,Home,4413,5,0,24,4.7,0
9572,P426,Fashion,3028,15,0,9,2.6,0
6281,P119,Beauty,4936,47,1,15,3.9,0
2055,P876,Sports,3221,45,0,5,2.8,0
9120,P415,Beauty,2011,39,1,2,3.4,1
1836,P824,Home,741,43,1,4,1.1,1
4929,P864,Electronics,413,25,0,20,1.6,0
3535,P147,Beauty,1549,15,0,7,3.9,1
8229,P506,Fashion,2792,9,1,8,3.5,1
4973,P532,Beauty,4639,13,1,15,3.9,1
4479,P107,Electronics,1602,25,1,2,3.7,0
9496,P502,Home,4549,18,1,3,3.6,0
6909,P173,Fashion,4799,20,0,10,2.0,1
1874,P387,Home,3242,13,1,15,3.4,0
5714,P838,Sports,2901,46,0,2,1.9,1
7320,P897,Home,4259,6,1,12,3.8,0
1849,P415,Home,3349,32,1,7,2.0,1
6264,P140,Electronics,3302,19,0,19,4.8,0
9182,P175,Beauty,3128,36,0,24,2.8,0
7277,P738,Sports,3197,22,0,0,3.7,1
8327,P480,Sports,815,38,1,-1,1.6,0
5998,P227,Sports,2832,48,0,8,3.7,0
1261,P717,Electronics,2622,40,1,25,1.9,1
2476,P931,Home,2274,25,1,29,4.5,1
5471,P418,Home,3614,40,1,4,3.6,0
4511,P713,Home,3360,49,1,9,3.3,1
1722,P241,Beauty,3386,43,0,23,4.2,0
2106,P683,Fashion,2508,29,0,3,1.7,0
7312,P132,Fashion,1282,40,1,1,4.5,1
6236,P199,Beauty,1617,35,0,6,2.6,0
7296,P666,Beauty,527,36,0,14,4.7,1
2926,P691,Electronics,3070,8,0,24,2.2,1
7111,P311,Beauty,2043,38,0,1,2.5,1
6234,P609,Fashion,1727,24,0,28,2.2,0
9315,P147,Home,4840,3,1,19,3.8,1
8219,P752,Fashion,2902,25,1,12,4.4,0
1544,P281,Electronics,1095,26,0,12,1.1,0
3952,P551,Fashion,3394,9,1,15,2.7,0
2681,P808,Beauty,2391,8,0,5,4.6,0
4626,P913,Beauty,3788,19,0,17,1.2,1
3465,P245,Home,4945,48,1,3,2.1,0
3962,P380,Fashion,183,47,1,12,3.3,1
8708,P309,Electronics,2075,21,1,20,3.9,1
9297,P637,Beauty,4951,27,0,25,3.7,0
3592,P272,Home,1077,3,0,3,1.0,0
9416,P384,Sports,195,7,0,23,1.7,1
2110,P649,Beauty,485,37,0,7,1.7,1
3315,P239,Home,2928,17,0,27,2.5,1
3551,P138,Fashion,1309,14,0,9,3.2,1
1296,P290,Sports,4470,47,0,1,1.7,0
7612,P258,Sports,663,19,0,22,3.2,0
1295,P984,Sports,1317,17,0,25,2.9,0
3173,P564,Home,1769,18,1,16,5.0,1
5784,P810,Beauty,3974,41,1,-1,3.9,0
2998,P423,Fashion,3365,39,0,17,3.2,0
2570,P529,Fashion,1119,10,0,22,3.0,1
9816,P175,Home,825,42,1,25,3.4,1
3654,P685,Beauty,4855,21,1,15,1.2,1
2107,P482,Electronics,1693,16,0,18,3.1,1
7998,P646,Sports,1114,31,1,20,4.8,0
